country_code,country_name,year,env_patent_share_inventions,gdp_constant_2015_usd_lag1,gdp_constant_2015_usd_lag1_3_mean,renewable_energy_share_lag1,renewable_energy_share_lag1_3_mean,wgi_regulatory_quality_lag1,wgi_regulatory_quality_lag1_3_mean,co2_per_capita_ar5_lag1,co2_per_capita_ar5_lag1_3_mean,fdi_net_inflows_lag1,fdi_net_inflows_lag1_3_mean,env_technology_rta_lag1,env_technology_rta_lag1_3_mean,scientific_journal_articles_lag1,scientific_journal_articles_lag1_3_mean,trade_openness_lag1,trade_openness_lag1_3_mean,inflation_lag1,inflation_lag1_3_mean
CHN,China,2007,2.814546,5091154930758.42,4554518350687.163,16.4,18.0,-0.1592207,-0.25159673333333304,5.28052516361306,4.768072285107357,124082035618.505,98769333888.93648,0.8154781,0.8480549999999999,192881.56,160166.62,63.5695798621627,61.18999628127676,1.64943099455859,2.41682750077196
CHN,China,2008,3.424677,5811552614974.09,5140387644527.307,14.9,16.23333333333333,-0.1438419,-0.192883733333333,5.7076324565497,5.25705060712387,156249335203.201,128146688229.597,0.7748873,0.8137230999999999,213648.18,190798.96666666667,61.2664640006176,62.06537293453467,4.81676767378834,2.74753758167421
CHN,China,2009,3.919571,6373544042638.01,5758750529456.84,14.1,15.133333333333333,-0.0727936,-0.1252854,5.85225866357655,5.61347209457977,171534650311.568,150622007044.42465,0.8283284,0.8062312666666666,248120.21,218216.65,56.7111330003209,60.51572562103373,5.92525137041091,4.130483346252613
CHN,China,2010,4.744965,6972829250985.1,6385975302865.733,13.4,14.133333333333333,-0.139326099999999,-0.11865386666666633,6.24909018523805,5.936327101788099,131057052869.5,152947012794.75632,0.7383815,0.7805323999999999,285755.68,249174.69000000003,44.4197644331119,54.13245381135014,-0.728165250932898,3.337951264422118
CHN,China,2011,4.928482,7711689202853.29,7019354165492.133,12.3,13.266666666666667,-0.1275767,-0.113232133333333,6.80718476794211,6.302844538918904,243703434558.177,182098379246.415,0.778959,0.7818896333333333,309193.41,281023.1,49.8540722338977,50.32832322244351,3.17532475269199,2.7908036240566676
CHN,China,2012,5.392156,8441318020902.42,7708612158246.9375,11.3,12.333333333333334,-0.0991737999999999,-0.12202553333333295,7.40185065816131,6.819375203780489,280072219149.934,218277568859.2037,0.7188863,0.7454089333333332,323331.81,306093.6333333333,49.9458272253643,48.07322129745797,5.55389892257493,2.667019474778007
CHN,China,2013,5.722347,9104482675356.36,8419163299704.023,11.5,11.700000000000001,-0.2489079,-0.15855279999999997,7.58441651466929,7.2644839802575705,241213868161.42,254996507289.84366,0.738584,0.7454764333333334,329067.39,320530.86999999994,47.4802130784317,49.0933708458979,2.6195243264554,3.7829160005741063
CHN,China,2014,6.199893,9812695262900.89,9119498653053.225,11.5,11.433333333333332,-0.262571999999999,-0.20355123333333294,7.89327631231478,7.626514495048461,290928431467.003,270738172926.119,0.7282477,0.7285726666666666,355650.59,336016.5966666667,45.9160413795571,47.78069389445104,2.62105001748114,3.5981577555038236
CHN,China,2015,7.472712,10544908798424.0,9820695578893.75,11.9,11.633333333333333,-0.1691285,-0.2268694666666663,7.93164331637339,7.80311204778582,268097181064.335,266746493564.2527,0.7094544,0.7254287,385100.77,356606.25,44.0684564812532,45.82157031308068,1.9216416278852,2.38740532394058
CHN,China,2016,10.10092,11280814787468.9,10546139616264.596,12.2,11.866666666666667,-0.1789518,-0.20355076666666636,7.79057049265868,7.871830040448951,242489331627.398,267171648052.91202,0.6985694,0.7120905000000001,406733.9,382495.08666666667,38.6971848362625,42.8938942323576,1.43702380935654,1.9932384849076268
CHN,China,2017,12.36607,12045152668727.3,11290292084873.4,12.6,12.233333333333333,-0.147913799999999,-0.16533136666666634,7.76322483949301,7.8284795495083594,174749584584.05,228445365758.59433,0.7987885,0.7356041000000001,436613.57,409482.74666666664,36.177170692978,39.6476040034979,2.00000182191943,1.7862224197203898
CHN,China,2018,14.12646,12875216222853.4,12067061226349.867,13.1,12.633333333333333,-0.0708427,-0.13256943333333301,7.87802652170332,7.810607284618336,166083755721.648,194440890644.36533,0.8613044,0.7862207666666666,468712.74,437353.4033333333,36.95085261586,37.27506938170017,1.59313600071435,1.6767205439967734
CHN,China,2019,17.21756,13745158275136.7,12888509055572.469,13.5,13.066666666666668,-0.0905581,-0.10310486666666634,8.2177362485386,7.952995869911643,235365050036.341,192066130114.01303,0.9022948,0.8541292333333333,532295.26,479207.19,36.8943843914718,36.674135900103266,2.07479039965576,1.8893094074298464
CHN,China,2020,21.22932,14579283528148.4,13733219342046.166,14.3,13.633333333333333,-0.0619233999999999,-0.07444139999999998,8.39147587098516,8.162412880409027,187169822364.755,196206209374.24802,0.9829376,0.9155122666666666,617494.48,539500.8266666667,35.1994202738836,36.34821909373847,2.89923416358226,2.1890535213174567
CHN,China,2021,27.46088,14920466234565.3,14414969345950.135,14.9,14.233333333333334,-0.0666201,-0.07303386666666663,8.47858302033874,8.362598379954166,253095616058.58,225210162819.892,1.10851,0.9979141333333333,672734.7,607508.1466666666,34.0389507864581,35.3775851506045,2.41942189457782,2.4644821526052803
CHN,China,2022,36.75972,16199162892908.6,15232970885207.432,15.2,14.800000000000002,-0.0246937,-0.05107906666666664,8.88715660313235,8.585738498152082,344074977062.48,261446805161.93832,1.395589,1.1623455333333335,766200.41,685476.5299999999,36.5206911762676,35.253020745536425,0.981015135544881,2.0998903979016537
CHN,China,2023,38.42308,16706875253648.5,15942168127040.803,NaN,NaN,-0.0908271,-0.06071363333333333,8.86482511020235,8.743521577891146,190203789092.51,262458127404.52332,1.788429,1.4308426666666667,898949.09,779294.7333333334,37.440719876366,36.00012061303057,1.9735755573905,1.7913375291710671
CIV,Cote d'Ivoire,2010,0.0004998001,32423167866.6818,31195236017.922398,73.7,74.73333333333333,-0.8970193,-0.9322330999999996,0.291450017592556,0.3031644491662527,397624744.268005,436601413.1933597,NaN,NaN,150.0,144.94666666666666,66.6729037469185,63.348155797436995,1.01950457731137,3.0733461874443733
CIV,Cote d'Ivoire,2016,0.0007535852,45815005169.2651,42544146973.78556,64.5,69.53333333333335,-0.4458059,-0.5682048666666667,0.44620325590139,0.427343609233198,494408755.77634,447119279.6762223,1.1802231666666667,1.1986183333333333,177.4,172.17,52.7153604615931,54.91615242511696,1.25149954781467,1.427117332370054
CIV,Cote d'Ivoire,2017,0.0007164453,49101205368.91,45885367374.220436,64.0,66.8,-0.4435669,-0.47935153333333336,0.43877495464017,0.43713447944425704,577871524.156215,503879080.3611517,1.161828,1.1802231666666667,174.13,177.65333333333334,47.5663138935656,51.32069730539771,0.723178457513308,0.8077866940313729
CIV,Cote d'Ivoire,2019,0.001046266,55294253263.7438,52378479226.5731,60.5,62.333333333333336,-0.297267,-0.38201643333333335,0.449429152663727,0.44980846177931966,620330654.359791,724405725.7704992,1.467841,1.3064580000000001,248.35,209.34,46.040028237159,47.4219823898141,0.401297817263547,0.6034524466938194
CIV,Cote d'Ivoire,2020,0.0009696687,59010785540.9857,55681672617.26499,61.1,61.36666666666667,-0.3160613,-0.33951456666666663,0.467605284700189,0.459418571799326,848881139.442876,814742264.1993865,1.645977,1.467841,241.19,231.6933333333333,44.6604105830795,46.4533479529854,0.79085551205366,0.6260114648739367
CIV,Cote d'Ivoire,2022,0.001078097,63620992438.4818,60685159620.043,58.2,60.36666666666667,-0.289141,-0.3088005999999997,0.580322307864011,0.502492593244104,1392435143.38301,984744059.1025006,2.553234,1.9397929999999999,334.45,274.95666666666665,45.1140327762435,43.905691726125205,4.15919657911797,2.4541927543540503
CIV,Cote d'Ivoire,2023,0.0007706951,67692661917.0177,63579118412.05367,NaN,NaN,-0.2155259,-0.2752887999999996,0.605701555801839,0.5485246836113207,1599115748.83326,1234822262.2326286,3.4863,2.553234,297.65,293.77666666666664,52.8663910413483,46.64101854554813,5.23352856100842,3.9350837706723034
CMR,Cameroon,2004,0.001087666,19733301668.5758,18785714491.1902,85.3,85.26666666666667,-1.1127486,-1.0609470666666665,0.354943027188784,0.36154319983159633,334888535.860207,276158730.59180784,1.3849041666666668,1.7910747333333337,212.67,185.51333333333332,40.2431925894529,46.7657281688166,0.623163557374316,2.6257862058221417
CMR,Cameroon,2008,0.001603027,23387803922.5771,22466814875.3699,80.8,84.2,-0.7119493,-0.7694542333333331,0.373237607574027,0.3371420223694553,189581294.625153,164101740.82280493,0.5176189,0.6713238,301.64,300.61,53.2156908605178,48.439268796240775,0.921402245650095,2.684173302534882
CMR,Cameroon,2010,0.002499,24674221649.2686,24038612938.4993,79.2,80.26666666666667,-0.737478499999999,-0.7193692333333327,0.403568614250496,0.38579515185620766,746276648.961817,318951152.44386095,0.5369894000000001,0.4728407666666667,344.09,321.42333333333335,42.1761073594765,50.772071792089235,3.04361847939999,3.1009423337750217
CMR,Cameroon,2011,0.0007819403,25389533434.6495,24705856109.190105,78.7,79.56666666666666,-0.7502651,-0.7321411666666661,0.398005579196246,0.39405114239694733,536265313.198885,434512491.9684382,0.7100648,0.5369894000000001,355.08,339.2366666666667,47.2385853965951,48.779703304114996,1.27538046242338,3.21893507269945
CMR,Cameroon,2012,0.001146526,26247499413.6974,25437084832.5385,78.6,78.83333333333333,-0.814931499999999,-0.7675583666666661,0.367209784906356,0.38959465945103267,653266626.571785,645269529.5774957,0.3860596,0.5443712666666668,402.04,367.07,51.521987603918,46.97889345332987,2.93969946305091,2.4195661349580937
CMR,Cameroon,2015,0.001183768,30482787768.4783,28926017153.641903,76.9,77.73333333333333,-0.8083541,-0.8768086999999998,0.402109837976095,0.3817378537138357,725854540.914876,600207742.0954127,0.9923263,0.9837836000000001,565.1,480.6966666666667,50.8323893087648,50.18097946070037,1.85489850366776,2.2135141529935165
CMR,Cameroon,2016,0.008289437,32210233020.4569,30508860443.241764,78.1,77.56666666666666,-0.7586864,-0.8286009999999996,0.403515922523748,0.3959280882568614,694336734.87982,655865341.8506256,1.000869,0.9923262999999999,596.57,543.3933333333333,45.5401468279393,48.682357494305826,2.67623531419899,2.1938269992947164
CMR,Cameroon,2017,0.003224004,33671222913.4548,32121414567.463333,78.8,77.93333333333332,-0.7135794,-0.7602066333333334,0.413632361438979,0.40641937397960737,663893595.165465,694694956.9867203,4.260036,2.0844104333333333,673.48,611.7166666666667,40.6386315268268,45.67038922117697,0.874190383288856,1.8017747337185355
CMR,Cameroon,2019,0.001046266,36242614248.5756,34925805841.71517,78.7,78.89999999999999,-0.774601499999999,-0.7596924666666663,0.425229264580814,0.41588068683085266,765092012.778526,747814849.6238717,2.2378340000000003,2.9720220000000004,873.26,780.8766666666667,40.587602877028,40.14175200303924,1.0688581131292,0.8611525487666687
CMR,Cameroon,2020,0.0009696687,37502066832.7403,36202753814.81033,78.9,78.93333333333334,-0.7732119,-0.7795699666666663,0.402691984014017,0.4122338943558654,1024779237.90888,868110063.8716768,2.057472,2.237834,933.48,867.5433333333334,43.3785132480415,41.0550459101108,2.45280214062732,1.3873564678794903
CMR,Cameroon,2021,0.00064487,37599547048.5841,37114742709.96667,78.9,78.83333333333333,-0.7462458,-0.7646863999999995,0.39632883817277,0.408083362255867,675186993.652869,821686081.4467583,0.7830812,1.6927957333333337,1108.11,971.6166666666667,33.7388313623871,39.23498249581886,2.43760882182236,1.98642302519296
CMR,Cameroon,2022,0.001796829,38854942334.5769,37985518738.633766,79.2,79.00000000000001,-0.816719899999999,-0.7787258666666664,0.384499667443882,0.3945068298768897,963531503.483344,887832578.3483642,0.3747554,1.0717695333333335,1338.46,1126.6833333333332,36.7308347188558,37.949393109761466,2.27185762503637,2.38742286249535
COG,"Congo, Rep.",2004,0.001450221,7094415494.39314,6953492109.625224,62.1,63.96666666666666,-1.113389,-1.0503311166666667,1.03507128920732,1.0775478185077574,220038914.195923,94884964.22211432,NaN,NaN,34.59,24.773333333333337,156.861777335368,141.01677649650034,-0.631844987363156,1.2676348840865408
COG,"Congo, Rep.",2008,0.001603027,7977183901.13328,8143254411.0872,60.2,64.2,-1.08663819999999,-1.1324187999999966,1.07141690721857,1.1661493159028167,1424251935.63471,1238194216.9199524,7.908322,9.295898,46.38,46.06333333333333,148.586625395069,131.246760210654,2.65464645060702,4.09566017272162
COG,"Congo, Rep.",2010,0.0012495,9467126891.81813,8641521967.193304,55.9,57.633333333333326,-1.1476222,-1.1255890333333298,1.14836451954455,1.0990845250973267,1189051286.3797,1520425378.4069335,3.813503,6.080856999999999,40.4,45.15,135.552365681975,139.082492578884,4.41500374795223,4.009467039596919
COG,"Congo, Rep.",2016,0.001130378,12434793867.3568,12143277732.360199,64.2,62.866666666666674,-0.9831998,-1.0358638333333332,1.12810370252086,1.10282837799073,4279839199.11278,3016600365.19544,6.961707500000001,5.790618000000001,78.11,66.67666666666668,117.320721558581,104.84040168450717,3.16909796750829,2.9042845700843323
COG,"Congo, Rep.",2020,0.0006464458,10590275024.738,10594105213.9273,69.8,70.06666666666666,-1.2153336,-1.1912047333333333,1.28891524697681,1.1646068252269999,-1427679257.05894,2434841797.64702,5.948605,6.676669,76.77,68.57666666666667,91.5757547930374,95.5920222770312,2.20607305781525,1.2696386149520087
COL,Colombia,1999,0.02281022,159249683235.263,156897645588.49567,25.8,28.366666666666664,-0.3396647,-0.3199518,1.81889553033016,1.7977498115855768,2828826261.61251,3834239737.6822968,1.389461,0.7633730333333334,394.84,387.83666666666664,35.9089230535138,35.85003277617377,18.6769799276671,19.314859050772032
COL,Colombia,2000,0.01707067,152554802278.5,156717310068.24466,29.0,26.833333333333332,-0.29084455,-0.31682035000000003,1.5665300900955,1.7423561690240998,1507907130.44589,3299649917.8920302,2.897411,1.6082625333333331,463.17,421.41,36.1492793141794,35.88509015212417,10.873687085747,16.00689624177433
COL,Colombia,2001,0.005375477,157016818928.93,156273768147.56433,27.9,27.566666666666666,-0.2420244,-0.29084455000000003,1.62232046746357,1.6692486959630768,2436459923.42856,2257731105.1623197,1.695172,1.9940146666666665,535.48,464.49666666666667,32.6670854693067,34.90842927899997,9.22534818585365,12.925338399755915
COL,Colombia,2002,0.006103409,159651401476.819,156407674228.083,27.1,28.0,-0.1422659,-0.22504495,1.58737525769177,1.5920752717502802,2541942612.20739,2162103222.0272803,0.5259588,1.7061806,533.64,510.7633333333333,33.9011117949445,34.239158859476866,7.96556090304834,9.354865391549664
COL,Colombia,2003,0.01130053,163649041384.447,160105753930.06534,28.6,27.866666666666664,-0.0425074,-0.1422659,1.50246201581761,1.5707192469909834,2133698124.14946,2370700219.92847,0.5069007,0.9093438333333332,680.85,583.3233333333334,32.9826392144234,33.1836121595582,6.35150728778872,7.84747212556357
COL,Colombia,2004,0.01196432,170061255792.911,164453899551.39233,30.6,28.76666666666667,-0.0177115999999999,-0.06749496666666664,1.46690208610805,1.5189131198724766,1720493455.49813,2132044730.618327,0.8995456,0.6441350333333332,713.03,642.5066666666667,36.51618351723,34.4666448421993,7.1297886294186,7.148952273418554
COL,Colombia,2005,0.009061619,179130660092.783,170946985756.71365,29.0,29.400000000000002,-0.0323592,-0.030859399999999967,1.44656025415104,1.4719747853589,3115635873.52058,2323275817.7227235,1.195409,0.8672851,858.09,750.6566666666666,35.8634269337995,35.1207498884843,5.90402005546502,6.461771990890781
COL,Colombia,2006,0.01717209,187780451739.376,178990789208.35666,28.9,29.5,0.0559858,0.0019716666666667014,1.46901976755809,1.4608273692723932,10235417315.1375,5023848881.385404,1.017302,1.0374188666666664,988.47,853.1966666666667,37.422697494955,36.600769315328165,5.05101962689695,6.028276103926856
COL,Colombia,2007,0.01725328,200393418124.055,189101509985.40466,30.6,29.5,0.0977446,0.04045706666666666,1.38318811487663,1.4329227121952535,6750625311.15878,6700559499.938953,1.148896,1.1205356666666664,1449.56,1098.7066666666667,39.6413559606293,37.642493463127934,4.29342363628926,5.082821106217077
COL,Colombia,2008,0.03259487,213896316785.023,200690062216.15134,31.0,30.166666666666668,0.1335011,0.09574383333333332,1.41654840316635,1.4229187618670236,8885764397.56293,8623935674.619738,1.526071,1.2307563333333331,1562.09,1333.3733333333332,37.0988970982903,38.05431685129153,5.54438485815155,4.962942707112586
COL,Colombia,2009,0.0371318,220919487240.849,211736407383.309,30.8,30.8,0.2356723,0.15563933333333332,1.39852072752987,1.3994190818576167,10564155795.9327,8733515168.218136,1.445267,1.3734113333333333,2357.93,1789.86,39.1676494164355,38.63596749178503,6.9968849555451,5.611564483328636
COL,Colombia,2010,0.02361555,223437193184.792,219417665736.88803,31.4,31.066666666666666,0.0558239,0.14166576666666666,1.47547382640238,1.4301809856995333,8034746177.08444,9161555456.860023,1.52949,1.5002760000000002,2705.91,2208.6433333333334,35.1561285074585,37.140891674061436,4.20251661216481,5.581262141953819
COL,Colombia,2011,0.03323246,233479933032.173,225945537819.27133,30.6,30.933333333333334,0.056311,0.11593573333333333,1.52200045741908,1.4653316704504433,6429989612.99412,8342963862.003754,0.9140859,1.2962809666666668,3169.79,2744.543333333333,34.2646031687681,36.19612703088737,2.27200227892008,4.490467948876663
COL,Colombia,2012,0.01738898,249701866578.277,235539664265.08066,29.6,30.53333333333333,0.2180915,0.11007546666666666,1.61663552853102,1.538036604117493,14647048638.4495,9703928142.842688,1.190215,1.2112636333333333,3541.93,3139.2099999999996,39.4704235545367,36.297051743587765,3.4150334477625,3.2965174462824636
COL,Colombia,2013,0.02918615,259471791121.288,247551196910.57935,29.6,29.933333333333337,0.221908,0.16543683333333334,1.61000537888315,1.5828804549444166,15039979138.8914,12039005796.778337,0.6380467,0.9141158666666667,4076.94,3596.22,38.835151018669,37.523392580657934,3.16930188840055,2.952112538361044
COL,Colombia,2014,0.02840264,272793056063.57,260655571254.37833,32.0,30.400000000000002,0.2360812,0.22536023333333333,1.8121783209001,1.67960640943809,16210419015.9816,15299148931.1075,0.8439114,0.8907243666666668,4525.2,4048.023333333333,37.9866487978457,38.76407445701713,2.01699224310383,2.8671091930889596
COL,Colombia,2015,0.02505643,285066097496.814,272443648227.224,32.1,31.23333333333333,0.2562707,0.23808663333333335,1.82364474726519,1.7486094823494798,16168701714.7496,15806366623.207535,0.9181116,0.8000232333333334,4993.33,4531.823333333333,37.4874656411103,38.103088485875,2.89883787761737,2.6950440030405836
COL,Colombia,2016,0.04879464,293492370193.166,283783841251.18335,31.1,31.733333333333334,0.3094832,0.26727836666666666,1.83556759919216,1.8237968891191498,11620532645.7091,14666551125.4801,0.8054962,0.8558397333333333,5383.5,4967.343333333333,38.3607641184453,37.94495951913377,4.98983115849529,3.3018870930721635
COL,Colombia,2017,0.04674805,299618678572.191,292725715420.72363,30.5,31.233333333333334,0.2729462,0.2795667,1.8654751539246,1.8415625001273168,13857937720.8026,13882390693.753769,1.245429,0.9896789333333333,6417.19,5598.006666666665,36.202652984202,37.3502942479192,7.51346024627674,5.1340430941298
COL,Colombia,2018,0.0397793,303691577641.583,298934208802.3133,32.2,31.26666666666667,0.1683573,0.25026223333333336,1.68289187289759,1.7946448753381166,13700880445.1997,13059783603.903801,1.049397,1.033440733333333,6701.16,6167.283333333333,35.2829149424588,36.615444015035365,4.3143132569501,5.605868220574043
COL,Colombia,2019,0.04174601,311479214511.795,304929823575.18964,30.4,31.03333333333333,0.108854,0.18338583333333336,1.74191600051117,1.7634276757777867,11298692773.8485,12952503646.616934,1.080927,1.1252509999999998,7531.98,6883.443333333333,36.5347527968973,36.006773574519364,3.24056932930569,5.0227809441775095
COL,Colombia,2020,0.02327205,321405606655.842,312192132936.4067,31.5,31.366666666666664,0.2323351,0.16984880000000002,1.72438739011403,1.7163984211742633,13989154028.3683,12996242415.805498,1.111817,1.0807136666666668,8752.82,7661.986666666667,37.558533980839,36.4587339067317,3.52301932741446,3.6926339712234166
COL,Colombia,2021,0.01708906,298309675728.093,310398165631.91,32.0,31.3,0.160839,0.16734269999999998,1.66507219030647,1.7104585269772234,7458624984.21929,10915490595.478697,0.913179,1.0353076666666665,9599.78,8628.193333333333,34.0555709680101,36.04961924858213,2.52663500084706,3.09674121918907
COL,Colombia,2022,0.04995184,330530695024.886,316748659136.2737,29.7,31.066666666666666,0.2365791,0.20991773333333333,1.80057803586778,1.73001253876276,9561335276.67571,10336371429.754433,0.5256797,0.8502252333333334,10300.11,9550.903333333334,40.0591463936128,37.224417114153965,3.49505757399448,3.181570634085333
COL,Colombia,2023,0.02127118,354752900899.02,327864423883.9997,NaN,NaN,0.1864213,0.19461313333333333,1.70753982802254,1.7243966847322634,17182225497.9059,11400728586.266968,1.285536,0.9081315666666666,9683.4,9861.096666666666,48.2826551123359,40.79912415798626,10.1772313546166,5.39964130981938
CPV,Cabo Verde,2015,0.001578358,1733630380.4449,1722029423.7384598,26.1,25.433333333333334,-0.1956659,-0.13732529999999996,1.51095201102423,1.46670042894149,180589795.413074,132632401.39296289,3.905308055555554,4.48773111111111,8.77,6.749999999999999,91.3038524117221,89.37454299889363,-0.238778144990623,1.269387051231509
CPV,Cabo Verde,2016,0.0007535852,1749857620.35329,1735041437.3186035,26.4,26.133333333333336,-0.213468,-0.197184,1.54334359887118,1.4941263238997664,96071472.8368678,121986237.41536015,3.322885,3.9053080555555546,11.85,9.406666666666666,94.0084870167993,90.4940664864544,0.131187999024544,0.4663175703493303
CPV,Cabo Verde,2021,0.00064487,1675762033.71886,1923433651.3261166,23.4,21.666666666666668,0.0022026999999999,-0.08631433333333303,1.22076090145508,1.4670614143820533,67619883.9199237,98030570.51056056,4.1748962,5.164371399999999,20.9,14.579999999999998,78.3934545931901,95.95454503634038,0.6057961856899,0.98981911661198
CPV,Cabo Verde,2022,0.002156195,1793627260.88123,1861797135.1758833,22.6,21.900000000000002,0.0657809,0.0046225333333333035,1.2540428801759,1.3682098844796735,91456883.2590195,93999354.06722307,3.185421,4.1748962,23.6,19.466666666666665,77.4550586265341,86.48372322781672,1.86215256793885,1.1918193530556467
CRI,Costa Rica,1999,0.006517205,28107138541.4782,26401954441.3691,28.9,33.03333333333333,0.5021363,0.350531,1.36923653616676,1.3149638226765334,614500000.0,483630000.0,2.9632625,NaN,157.79,161.06333333333333,92.0380212366186,87.90279444686456,11.6592997742233,14.139598778267166
CRI,Costa Rica,2001,0.001343869,30425018574.4757,29274652824.198063,33.0,30.599999999999998,0.7404728,0.6213045500000001,1.30313360027163,1.3369375353215631,723426415.264239,652465209.0880796,1.6123786,2.4386833666666665,121.83,135.55666666666664,86.5249235130705,88.7005195058088,10.9615496593622,10.888710387611633
CRI,Costa Rica,2002,0.005231494,31487207663.2952,30401342531.4704,32.1,31.666666666666668,0.5321156,0.63129765,1.379963366939,1.3405131455789767,621846413.159733,654914013.4746574,0.4843482,1.6123786000000002,169.1,139.32666666666668,80.852758718109,84.9720986663056,11.2556157091171,10.754149032576231
CRI,Costa Rica,2004,0.004350664,33968893647.7095,32673062646.315533,33.3,32.63333333333333,0.3996287,0.4185009,1.46632440832863,1.4105477307686367,774386239.764205,706468425.8975908,1.5306755,1.0809325666666667,154.49,161.88666666666666,83.3277075355642,81.53147019655903,9.44758091616983,9.95690570345937
CRI,Costa Rica,2005,0.01812324,35471881178.9969,34001287151.549435,39.2,35.0,0.5795472,0.43431143333333333,1.47144886356872,1.4410428963118767,1083718486.49798,860425783.6770064,1.833577,1.5306755,219.26,178.60666666666665,85.2564771965872,82.99937635605177,12.3148150178852,10.309972139715404
CRI,Costa Rica,2006,0.003653635,36882479548.0029,35441084791.56977,41.7,38.06666666666667,0.6683094,0.5491617666666667,1.49160807652233,1.4764604494732267,1528787464.115,1128964063.4590616,3.946512,2.4369215,219.47,197.74,89.2226638923224,85.93561620815792,13.7982949108987,11.853563614984575
CRI,Costa Rica,2007,0.008348361,39584746492.4417,37313035739.813835,42.4,41.1,0.5506422,0.5994996,1.59797655356903,1.5203444978866933,1801002598.41588,1471169516.3429534,1.485225,2.4217713333333335,226.8,221.84333333333333,89.8145546136931,88.09789856753423,11.4705968149052,12.527902247896366
CRI,Costa Rica,2008,0.006412106,42836685662.1245,39767970567.52303,41.2,41.766666666666666,0.6107519,0.6099011666666666,1.76101901079574,1.6168678802957002,2241492021.19676,1857094027.9092133,2.563198,2.6649783333333334,232.82,226.36333333333334,86.4565958439349,88.49793811665013,9.35724456417157,11.542045429991823
CRI,Costa Rica,2010,0.0012495,44474474828.8682,44059174410.5103,40.7,40.86666666666667,0.7307018,0.6978709666666667,1.62647554075289,1.7020029708762532,1614614468.45233,2097406235.9722135,0.6693062,1.4541230666666667,250.87,243.48000000000002,69.7593177251535,80.8724754268046,7.84270167700653,10.208136597302133
CRI,Costa Rica,2012,0.001605136,48921712048.582,46751548779.56063,38.0,39.7,0.5711371,0.6423986666666667,1.66999542065841,1.6282544670253565,2733268839.98155,2084935700.6282203,0.27744465,0.3851660833333333,266.45,263.2633333333334,68.6391465074016,68.63685130555403,4.87799830970702,6.12781902363792
CRI,Costa Rica,2014,0.003134084,52590433317.5191,50940835071.378395,37.8,37.96666666666667,0.7356994,0.6642497666666666,1.68258114091864,1.663516665912103,3205384976.80293,2878316342.487803,0.5938156,0.40580071666666667,275.45,284.5333333333333,64.0664105879442,66.58469879681446,5.23133614174428,4.868262531665784
CRI,Costa Rica,2016,0.004521511,56441920820.5194,54495199462.93387,38.3,37.9,0.6166595,0.6257213,1.61015749564449,1.6601974845040368,2955521680.83967,3134352151.53833,0.7634187,0.7329078666666667,363.09,334.6433333333334,60.753561939521,63.33707152690067,0.801982005099623,3.5175063773378112
CRI,Costa Rica,2017,0.01038846,58814921621.3159,56570028897.5328,34.1,36.666666666666664,0.6548876,0.5987840333333333,1.69149442839303,1.6631685803288334,2620435490.61534,2939368989.4758,0.6853481,0.7634187,425.5,384.66,62.1784781768295,62.70776072319577,-0.0174788505908217,1.767901379892777
CRI,Costa Rica,2018,0.003099686,61260269007.514,58839037149.783104,33.3,35.233333333333334,0.5457847,0.6057772666666666,1.70887391193112,1.6701752786562132,2924906990.98244,2833621387.4791503,1.430156,0.9596409333333332,483.69,424.0933333333333,65.0719537438815,62.66799795341066,1.62590692991731,0.803470028142037
CRI,Costa Rica,2019,0.00592884,62862779082.5908,60979323237.140236,33.1,33.5,0.6513804,0.6173508999999999,1.70246265595066,1.7009436654249368,3014543618.02812,2853295366.541967,0.5140404,0.8765148333333334,542.38,483.8566666666666,66.945342016636,64.73192464578233,2.2211146152658,1.2765142315307627
CRI,Costa Rica,2020,0.003684741,64382494195.8,62835180761.96827,33.4,33.266666666666666,0.6689887,0.6220512666666667,1.63874650393745,1.6833610239397434,2719031329.42268,2886160646.144413,0.9671064,0.9704342666666665,631.94,552.6700000000001,65.7605300176622,65.9259419260599,2.09604635327807,1.9810226328203935
CRI,Costa Rica,2021,0.00193461,61631202097.7205,62958825125.37043,36.4,34.300000000000004,0.5391413,0.6198368,1.42529676301864,1.5888353076355832,2103003648.98359,2612192865.47813,0.4840737,0.6550735,702.29,625.5366666666667,60.1398862509533,64.28191942841717,0.724911478131375,1.680690815558415
CRI,Costa Rica,2022,0.00431239,66522107766.4296,64178601353.3167,34.2,34.666666666666664,0.5605961,0.5895753666666667,1.59152551349924,1.5518562601517767,3592802258.09676,2804945745.50101,0.3871619,0.6127806666666666,753.03,695.7533333333334,70.7816423027085,65.56068619044133,1.72647755109241,1.515811794167285
CUB,Cuba,2001,0.002687739,45683563278.5995,43144849888.936005,34.4,34.3,-1.24795409999999,-1.291370349999995,2.6101013141558,2.5740034970707364,NaN,NaN,0.56540725,0.7056644,956.5,931.4900000000001,31.0759878817225,31.816517703855567,NaN,NaN
CUB,Cuba,2003,0.004843084,47810239203.2308,46877466970.76397,34.8,34.4,-1.3912185,-1.319586299999995,2.3766937945776,2.4944907612568166,NaN,NaN,0.5514738,0.5140103833333334,953.97,971.4266666666666,24.7293133475239,28.38879920361123,NaN,NaN
